listing_id,neighborhood,room_type,stay_nights
14595,Bronx,Private room,1
16047,Brooklyn,Private room,2.17
15743,Manhattan,Private room,3.15
14033,Staten Island,Entire home,2.63
96818,Bronx,Private room,5.26
54172,Staten Island,Private room,5.37
56038,Manhattan,Private room,1.08
32385,Manhattan,Entire home,3.12
63161,Manhattan,Entire home,7.23
27830,Manhattan,Private room,3.77
54539,Queens,Entire home,4.19
99559,Staten Island,Private room,3.29
59444,Staten Island,Private room,6.43
6292,Brooklyn,Entire home,4.32
21398,Staten Island,Private room,1.87
35410,Staten Island,Entire home,9.31
79398,Brooklyn,Shared room,2.88
44612,Brooklyn,Private room,1.95
33769,Bronx,Private room,5.92
78247,Bronx,Private room,1.53
2520,Brooklyn,Entire home,2.52
9251,Brooklyn,Private room,4.0
57879,Brooklyn,Entire home,3.78
75691,Queens,Entire home,5.43
51241,Manhattan,Private room,2.78
45704,Manhattan,Entire home,4.82
48043,Staten Island,Private room,8.57
27148,Bronx,Private room,2.57
61307,Bronx,Private room,4.43
96958,Brooklyn,Entire home,3.65
68485,Queens,Private room,1.49
32576,Brooklyn,Private room,3.65
35403,Bronx,Shared room,1.71
43892,Bronx,Private room,1.68
9165,Manhattan,Entire home,4.23
16563,Queens,Entire home,3.39
18764,Bronx,Entire home,2.83
75659,Bronx,Entire home,3.99
22185,Bronx,Entire home,6.69
36932,Staten Island,Shared room,3.13
65897,Bronx,Entire home,5.83
17176,Bronx,Private room,3.31
32221,Manhattan,Shared room,1
65701,Staten Island,Entire home,3.73
98166,Manhattan,Private room,4.91
60715,Bronx,Entire home,3.36
87845,Brooklyn,Private room,1
11910,Manhattan,Entire home,6.96
75692,Queens,Shared room,1.74
87583,Queens,Private room,2.55
45323,Staten Island,Shared room,1
99767,Queens,Private room,5.5
70865,Bronx,Private room,5.31
63451,Staten Island,Private room,2.15
84850,Staten Island,Entire home,2.87
92825,Brooklyn,Entire home,1
28488,Manhattan,Entire home,2.57
92405,Manhattan,Shared room,2.93
49280,Brooklyn,Entire home,3.83
70972,Manhattan,Shared room,2.3
98226,Bronx,Entire home,6.08
39498,Bronx,Entire home,5.25
76346,Manhattan,Entire home,7.08
11452,Manhattan,Private room,5.0
91379,Manhattan,Shared room,2.31
44927,Queens,Entire home,3.21
31470,Queens,Entire home,4.4
29610,Brooklyn,Shared room,1.39
69316,Queens,Entire home,5.06
49091,Staten Island,Entire home,5.81
91469,Staten Island,Entire home,3.35
56699,Staten Island,Private room,4.37
31799,Brooklyn,Entire home,6.25
2243,Queens,Private room,8.3
36679,Brooklyn,Private room,6.02
27303,Staten Island,Entire home,1.4
94966,Brooklyn,Entire home,3.15
81363,Bronx,Entire home,5.7
70198,Queens,Entire home,3.0
60059,Bronx,Shared room,2.41
83660,Brooklyn,Entire home,3.37
55322,Manhattan,Shared room,4.76
17904,Bronx,Entire home,10.31
49998,Manhattan,Entire home,8.75
52917,Manhattan,Private room,5.17
2245,Queens,Private room,3.92
39137,Brooklyn,Entire home,3.55
1301,Manhattan,Entire home,3.44
87526,Bronx,Private room,3.0
99714,Queens,Entire home,1
8215,Manhattan,Entire home,4.63
70017,Queens,Private room,5.04
70386,Queens,Private room,4.63
22802,Queens,Private room,2.39
65057,Staten Island,Private room,1.51
65465,Staten Island,Private room,5.64
94222,Manhattan,Entire home,4.08
76824,Queens,Private room,1
97222,Bronx,Entire home,2.15
7048,Staten Island,Entire home,3.7
66471,Queens,Private room,2.76
95541,Staten Island,Private room,3.78
6567,Brooklyn,Private room,2.63
15260,Queens,Entire home,10.1
94551,Queens,Shared room,2.83
31349,Bronx,Shared room,1.01
20866,Queens,Entire home,6.26
10289,Bronx,Private room,2.85
72116,Staten Island,Entire home,2.73
78414,Bronx,Private room,5.51
59259,Brooklyn,Private room,7.33
7529,Queens,Private room,5.54
27578,Manhattan,Entire home,6.65
98819,Queens,Private room,4.04
79105,Manhattan,Private room,2.68
85609,Manhattan,Private room,1.6
77114,Staten Island,Shared room,1.54
68865,Staten Island,Entire home,1
60680,Staten Island,Private room,2.07
22332,Bronx,Entire home,7.37
37613,Brooklyn,Shared room,3.47
30485,Brooklyn,Entire home,4.64
73567,Manhattan,Entire home,1.95
91696,Bronx,Private room,1
88346,Brooklyn,Entire home,8.69
74601,Bronx,Entire home,2.25
47271,Bronx,Shared room,6.1
48600,Manhattan,Private room,7.05
47180,Brooklyn,Shared room,2.13
17808,Staten Island,Entire home,1.81
14772,Manhattan,Private room,6.65
76632,Staten Island,Private room,1.07
50324,Queens,Entire home,5.24
8979,Queens,Private room,4.19
1556,Manhattan,Entire home,7.28
70975,Bronx,Private room,1
42841,Brooklyn,Private room,3.96
68104,Manhattan,Entire home,4.55
19667,Staten Island,Shared room,1.1
74612,Queens,Shared room,1.98
60525,Queens,Entire home,4.28
74300,Bronx,Entire home,4.05
46953,Manhattan,Entire home,6.28
94658,Queens,Private room,1.94
14806,Manhattan,Entire home,3.62
35205,Staten Island,Private room,4.2
69775,Brooklyn,Entire home,3.73
67190,Manhattan,Private room,1.54
17718,Manhattan,Private room,6.88
75177,Brooklyn,Shared room,1.18
3499,Manhattan,Entire home,2.23
47840,Brooklyn,Entire home,1
21105,Bronx,Private room,6.35
82405,Queens,Private room,3.51
11864,Brooklyn,Private room,5.72
71019,Bronx,Private room,6.52
15266,Bronx,Entire home,6.88
27223,Queens,Entire home,3.29
39549,Staten Island,Entire home,7.01
53759,Staten Island,Private room,6.88
67835,Brooklyn,Shared room,1.49
73776,Brooklyn,Entire home,4.61
54731,Manhattan,Entire home,5.25
47994,Bronx,Private room,5.83
24349,Manhattan,Entire home,1
39297,Brooklyn,Private room,3.95
4942,Manhattan,Entire home,7.01
90004,Brooklyn,Private room,4.78
74047,Staten Island,Private room,5.5
19402,Brooklyn,Entire home,3.65
87110,Bronx,Private room,4.37
23941,Manhattan,Shared room,3.09
72689,Brooklyn,Entire home,5.09
77737,Queens,Private room,6.06
55206,Queens,Private room,3.08
85710,Staten Island,Private room,6.29
23263,Brooklyn,Entire home,6.8
14493,Queens,Shared room,5.23
80904,Queens,Private room,1
32810,Queens,Private room,2.68
65970,Bronx,Entire home,4.47
51779,Brooklyn,Private room,1
49085,Brooklyn,Shared room,6.1
63448,Staten Island,Private room,4.87
84089,Staten Island,Entire home,5.6
33404,Bronx,Private room,3.56
54844,Bronx,Private room,5.92
9887,Brooklyn,Entire home,4.35
23721,Brooklyn,Shared room,2.42
55359,Manhattan,Entire home,1
19873,Queens,Private room,3.83
44371,Brooklyn,Private room,1.35
28193,Manhattan,Shared room,2.27
80908,Brooklyn,Private room,1
99212,Brooklyn,Entire home,7.75
94362,Brooklyn,Entire home,2.43
94877,Staten Island,Entire home,2.26
62769,Staten Island,Entire home,7.64
19696,Staten Island,Entire home,1
63607,Bronx,Entire home,4.62
74568,Queens,Private room,1.76
87079,Staten Island,Private room,2.58
93071,Bronx,Entire home,5.34
30111,Brooklyn,Entire home,2.71
99161,Bronx,Entire home,6.73
86126,Brooklyn,Entire home,1
40302,Queens,Private room,4.55
89408,Queens,Private room,5.51
26185,Staten Island,Private room,2.88
22651,Staten Island,Entire home,2.96
98477,Staten Island,Private room,3.43
97471,Bronx,Private room,4.46
44354,Bronx,Private room,1.8
49831,Manhattan,Entire home,3.58
49243,Staten Island,Entire home,1.56
52148,Staten Island,Entire home,1.69
21577,Bronx,Private room,1.49
35572,Brooklyn,Private room,1
22160,Manhattan,Entire home,4.64
44165,Manhattan,Private room,3.08
98004,Queens,Private room,3.97
76342,Queens,Entire home,4.95
38564,Brooklyn,Entire home,9.4
31828,Queens,Entire home,7.19
86912,Queens,Private room,2.11
14657,Queens,Entire home,8.79
42977,Queens,Entire home,1.96
90301,Staten Island,Private room,3.45
65287,Manhattan,Private room,1
24431,Bronx,Entire home,1
29581,Manhattan,Entire home,2.43
86394,Bronx,Entire home,2.45
88261,Bronx,Entire home,2.01
59473,Bronx,Private room,1
81390,Brooklyn,Shared room,3.63
74502,Queens,Entire home,2.76
37438,Bronx,Private room,4.81
81396,Queens,Private room,4.5
80160,Manhattan,Entire home,5.03
25440,Bronx,Entire home,4.73
72575,Staten Island,Private room,4.22
30468,Staten Island,Entire home,3.42
95158,Manhattan,Entire home,1
6446,Staten Island,Private room,6.51
66231,Brooklyn,Entire home,6.62
29099,Manhattan,Private room,6.17
47756,Staten Island,Entire home,6.48
59237,Manhattan,Entire home,3.17
13987,Brooklyn,Entire home,5.02
66954,Queens,Entire home,3.52
71903,Manhattan,Private room,1.47
24011,Queens,Entire home,3.75
95114,Bronx,Private room,3.59
16517,Bronx,Private room,7.18
15949,Bronx,Private room,2.9
95331,Staten Island,Private room,1.55
49498,Brooklyn,Entire home,8.86
59395,Manhattan,Entire home,6.62
2368,Brooklyn,Entire home,3.23
47332,Brooklyn,Entire home,7.32
6642,Staten Island,Entire home,5.86
46495,Queens,Entire home,5.45
78911,Queens,Private room,4.9
76982,Brooklyn,Entire home,3.21
5545,Manhattan,Shared room,1
40388,Staten Island,Entire home,2.21
61309,Staten Island,Entire home,4.36
53161,Queens,Entire home,4.6
8779,Bronx,Shared room,3.98
69195,Brooklyn,Shared room,5.16
7857,Manhattan,Entire home,4.19
79954,Queens,Private room,5.23
19972,Manhattan,Entire home,1.44
2607,Staten Island,Shared room,1
60618,Staten Island,Shared room,2.45
53621,Manhattan,Entire home,6.04
89851,Queens,Entire home,6.18
50754,Manhattan,Private room,6.12
85596,Bronx,Shared room,2.31
67592,Brooklyn,Private room,2.23
74521,Bronx,Private room,6.67
19652,Bronx,Entire home,3.86
82133,Brooklyn,Private room,4.64
95353,Staten Island,Private room,1
54827,Manhattan,Private room,3.48
61349,Brooklyn,Private room,3.72
36538,Brooklyn,Entire home,4.17
81563,Bronx,Private room,1
42299,Manhattan,Entire home,1
38700,Brooklyn,Private room,4.1
8404,Bronx,Private room,5.73
83559,Staten Island,Entire home,5.56
55200,Bronx,Shared room,2.72
20648,Brooklyn,Entire home,3.02
34203,Queens,Entire home,3.18
72698,Staten Island,Entire home,3.83
7832,Brooklyn,Private room,1.47
67770,Brooklyn,Entire home,6.31
73176,Bronx,Entire home,7.84
83898,Staten Island,Entire home,3.95
14247,Manhattan,Shared room,3.62
75715,Bronx,Entire home,2.39
31223,Brooklyn,Entire home,4.38
89597,Manhattan,Entire home,6.1
8957,Queens,Private room,2.84
82338,Bronx,Private room,4.18
38914,Staten Island,Private room,3.14
88231,Bronx,Private room,3.49
32439,Manhattan,Entire home,9.91
10450,Staten Island,Private room,4.77
39789,Manhattan,Private room,2.32
80173,Brooklyn,Private room,1.62
73087,Brooklyn,Entire home,1.53
75745,Brooklyn,Private room,1.95
77713,Staten Island,Entire home,3.66
29785,Bronx,Entire home,5.64
56423,Manhattan,Private room,6.63
51803,Manhattan,Entire home,2.5
59401,Brooklyn,Private room,3.25
62180,Brooklyn,Entire home,4.5
14002,Manhattan,Entire home,3.31
60327,Bronx,Private room,4.69
72452,Queens,Private room,4.61
49670,Bronx,Entire home,1.9
91302,Bronx,Private room,4.45
34065,Queens,Entire home,4.13
3355,Queens,Private room,1
89651,Staten Island,Private room,6.04
61300,Staten Island,Entire home,2.86
7715,Brooklyn,Entire home,4.63
41360,Bronx,Private room,6.0
42088,Bronx,Private room,1
4854,Bronx,Private room,3.17
6554,Brooklyn,Private room,1
66061,Bronx,Entire home,6.4
47792,Queens,Entire home,2.2
63822,Manhattan,Private room,3.96
90514,Bronx,Entire home,1
68827,Brooklyn,Shared room,3.66
34647,Brooklyn,Entire home,1
54147,Queens,Entire home,1.65
99975,Brooklyn,Private room,5.52
95015,Manhattan,Private room,4.94
46884,Bronx,Private room,1.21
21480,Queens,Shared room,1.54
45225,Queens,Entire home,6.07
30896,Staten Island,Private room,6.71
33658,Queens,Private room,3.44
47222,Queens,Entire home,1.51
87968,Brooklyn,Private room,2.3
66437,Queens,Entire home,6.11
19902,Bronx,Private room,1.57
15755,Manhattan,Entire home,1
12343,Staten Island,Entire home,5.39
55323,Bronx,Private room,4.48
7299,Brooklyn,Entire home,6.94
57395,Staten Island,Entire home,1
81631,Brooklyn,Entire home,2.27
76129,Bronx,Private room,7.2
13303,Queens,Entire home,9.81
2249,Brooklyn,Shared room,3.77
33825,Queens,Entire home,4.7
69674,Queens,Private room,5.19
56899,Manhattan,Private room,1.36
98064,Staten Island,Private room,2.74
15274,Brooklyn,Private room,3.7
5897,Brooklyn,Private room,3.7
45694,Queens,Entire home,2.63
59835,Manhattan,Private room,2.86
53247,Bronx,Shared room,1.98
14940,Queens,Private room,8.25
32801,Queens,Private room,6.46
45734,Bronx,Entire home,5.1
5260,Queens,Private room,5.97
18941,Brooklyn,Entire home,6.27
20130,Bronx,Private room,2.05
62054,Queens,Entire home,4.01
78196,Queens,Entire home,1
62396,Bronx,Private room,1.2
76012,Manhattan,Private room,3.66
97099,Queens,Entire home,4.79
53075,Brooklyn,Shared room,1.95
59606,Staten Island,Entire home,6.95
18869,Queens,Private room,4.74
98461,Staten Island,Entire home,1.09
50350,Bronx,Entire home,1.52
46830,Brooklyn,Entire home,4.61
85691,Staten Island,Shared room,5.96
4791,Staten Island,Private room,8.44
31738,Bronx,Entire home,1
83027,Staten Island,Entire home,5.64
45529,Brooklyn,Entire home,9.93
74887,Bronx,Entire home,2.33
46893,Brooklyn,Entire home,3.45
16497,Staten Island,Entire home,8.44
47572,Brooklyn,Shared room,5.58
30497,Manhattan,Entire home,2.35
6414,Staten Island,Entire home,6.84
3760,Brooklyn,Entire home,1
79693,Staten Island,Private room,4.63
16440,Brooklyn,Private room,8.53
48047,Manhattan,Private room,5.41
21753,Staten Island,Shared room,4.7
38909,Bronx,Private room,6.23
39072,Staten Island,Entire home,1.08
42332,Staten Island,Private room,3.8
83650,Manhattan,Private room,4.42
45501,Bronx,Private room,4.01
90815,Bronx,Shared room,3.3
23928,Brooklyn,Entire home,11.95
58432,Bronx,Private room,3.09
73924,Manhattan,Entire home,5.38
8590,Queens,Entire home,7.08
21303,Brooklyn,Private room,1.25
87909,Queens,Private room,3.83
55768,Staten Island,Private room,5.13
25559,Brooklyn,Private room,3.84
35947,Manhattan,Entire home,3.86
92266,Bronx,Entire home,1.55
65950,Queens,Entire home,4.09
37736,Queens,Entire home,6.53
21537,Staten Island,Shared room,2.32
12797,Bronx,Entire home,8.3
82346,Queens,Entire home,2.75
1391,Staten Island,Entire home,5.21
93242,Bronx,Entire home,6.31
55655,Bronx,Private room,4.41
55901,Manhattan,Shared room,1.32
48454,Bronx,Shared room,5.45
73542,Brooklyn,Entire home,5.85
94489,Queens,Private room,6.63
78671,Manhattan,Shared room,1.7
11722,Queens,Private room,6.58
28209,Manhattan,Private room,4.39
7852,Manhattan,Private room,5.6
51321,Brooklyn,Entire home,3.99
74996,Staten Island,Entire home,3.73
12066,Queens,Entire home,3.21
12123,Brooklyn,Private room,1.4
21940,Bronx,Entire home,8.94
14296,Brooklyn,Entire home,7.16
85473,Manhattan,Entire home,3.57
69832,Manhattan,Entire home,1
59920,Staten Island,Private room,4.2
97228,Queens,Private room,3.39
84875,Staten Island,Private room,2.22
6193,Manhattan,Private room,3.93
34435,Brooklyn,Private room,2.16
40993,Manhattan,Entire home,7.02
43352,Manhattan,Entire home,8.74
9395,Queens,Entire home,5.26
58639,Manhattan,Private room,3.88
45606,Staten Island,Entire home,4.12
33545,Queens,Private room,2.55
45119,Queens,Private room,2.32
18663,Bronx,Entire home,2.14
35456,Queens,Entire home,3.25
44798,Staten Island,Entire home,1
26587,Queens,Entire home,3.79
3536,Staten Island,Entire home,5.34
53380,Brooklyn,Private room,6.84
56239,Bronx,Private room,3.12
24812,Bronx,Entire home,1.0
93022,Manhattan,Entire home,7.14
53717,Manhattan,Entire home,1.29
43540,Staten Island,Entire home,5.85
36038,Brooklyn,Entire home,8.14
12805,Queens,Private room,3.83
32018,Manhattan,Entire home,7.53
12046,Brooklyn,Entire home,3.67
49626,Bronx,Private room,2.61
61471,Manhattan,Private room,6.33
34777,Staten Island,Entire home,2.68
96730,Queens,Private room,4.81
38692,Queens,Entire home,3.55
65048,Staten Island,Shared room,1.16
69104,Staten Island,Private room,4.45
10335,Staten Island,Private room,6.65
84137,Manhattan,Private room,3.38
76636,Brooklyn,Private room,1
59044,Staten Island,Private room,4.28
15286,Queens,Private room,4.36
96671,Manhattan,Private room,3.58
16886,Bronx,Entire home,4.02
2475,Brooklyn,Entire home,3.66
43113,Queens,Private room,4.18
52694,Staten Island,Entire home,1.07
40881,Queens,Entire home,4.72
53939,Queens,Private room,3.34
79525,Queens,Entire home,4.64
61324,Bronx,Entire home,2.76
83017,Bronx,Entire home,3.44
79611,Staten Island,Private room,3.19
74167,Manhattan,Private room,3.87
11539,Queens,Private room,2.85
53639,Manhattan,Entire home,9.48
44025,Brooklyn,Entire home,2.66
81481,Brooklyn,Entire home,6.78
14285,Manhattan,Entire home,1.12
66131,Manhattan,Entire home,4.27
14371,Manhattan,Shared room,4.75
18551,Brooklyn,Private room,4.14
95340,Queens,Entire home,4.94
36116,Queens,Shared room,1.72
62436,Queens,Entire home,2.25
40008,Bronx,Private room,1.35
90074,Queens,Shared room,3.77
90204,Queens,Private room,4.63
3723,Staten Island,Shared room,4.13
24733,Bronx,Entire home,6.67
9352,Brooklyn,Private room,4.38
27512,Manhattan,Private room,6.78
99713,Queens,Private room,1.56
25342,Bronx,Entire home,3.97
71444,Queens,Entire home,3.31
30976,Manhattan,Private room,3.38
50570,Bronx,Private room,1.23
1006,Brooklyn,Private room,1
28468,Staten Island,Entire home,6.52
5264,Queens,Entire home,6.97
55044,Manhattan,Entire home,5.78
74087,Brooklyn,Entire home,1.94
11495,Bronx,Private room,3.82
27545,Bronx,Private room,2.92
68116,Staten Island,Private room,1.34
34002,Bronx,Entire home,6.51
11664,Queens,Entire home,1.53
25801,Queens,Shared room,1.79
52500,Manhattan,Shared room,4.3
71529,Manhattan,Shared room,4.28
41958,Bronx,Private room,1.19
26369,Queens,Private room,6.15
20266,Bronx,Private room,5.88
15045,Manhattan,Private room,2.46
72036,Queens,Private room,7.68
8841,Staten Island,Entire home,5.41
83238,Staten Island,Private room,4.19
93431,Manhattan,Shared room,2.04
63418,Bronx,Entire home,2.24
38882,Bronx,Entire home,7.29
