listing_id,arrondissement,room_type,stay_nights
52203,17e,Private room,1.64
58927,8e,Entire home,10.82
83043,19e,Entire home,6.67
46763,13e,Entire home,5.39
5749,16e,Entire home,2.49
20889,4e,Entire home,11.99
19305,18e,Private room,1.46
12076,14e,Shared room,3.88
15944,7e,Entire home,3.84
38371,10e,Entire home,5.08
37832,4e,Private room,1.92
41412,10e,Entire home,8.76
76614,16e,Entire home,13.51
38877,1e,Private room,11.82
86041,17e,Entire home,5.93
40932,16e,Private room,13.03
43732,15e,Entire home,1.01
8872,9e,Private room,7.45
2795,11e,Entire home,1.03
79966,8e,Entire home,11.79
52219,15e,Entire home,14.95
10406,17e,Entire home,8.99
43512,19e,Entire home,11.3
96111,7e,Private room,3.5
40941,8e,Entire home,16.54
14593,13e,Private room,7.89
46348,16e,Private room,8.48
39986,15e,Private room,3.87
90123,6e,Entire home,4.99
89688,12e,Entire home,11.99
99287,10e,Entire home,8.7
61658,1e,Entire home,8.56
44503,2e,Entire home,5.17
65407,7e,Entire home,10.17
52079,8e,Private room,3.81
55049,8e,Entire home,11.4
72078,5e,Private room,8.16
35927,9e,Private room,2.7
98008,9e,Private room,9.8
75969,4e,Private room,4.05
73040,17e,Entire home,13.25
23311,5e,Entire home,3.4
55336,19e,Shared room,5.51
33850,7e,Private room,4.84
74260,12e,Entire home,8.09
85560,19e,Entire home,5.18
92597,3e,Entire home,3.57
46618,19e,Entire home,1
58315,12e,Entire home,10.41
88700,10e,Private room,1.19
75451,9e,Entire home,10.36
37057,11e,Private room,7.55
38751,10e,Private room,7.26
50137,20e,Entire home,6.37
27532,18e,Entire home,4.6
36889,16e,Entire home,6.38
25306,13e,Private room,6.22
90204,17e,Private room,4.91
41597,6e,Private room,1.28
2373,6e,Entire home,7.25
77923,6e,Entire home,7.71
47406,16e,Entire home,6.86
67370,10e,Entire home,3.48
4727,13e,Entire home,6.69
62585,2e,Entire home,5.66
12364,16e,Private room,2.37
52625,10e,Entire home,10.07
83905,10e,Entire home,5.16
64718,11e,Private room,7.39
52326,1e,Private room,5.89
58211,19e,Private room,1.61
53100,16e,Entire home,4.48
61409,3e,Entire home,6.24
31116,13e,Private room,7.26
41101,2e,Private room,1.32
32760,2e,Entire home,6.12
65835,9e,Entire home,6.97
50352,11e,Entire home,9.87
8700,5e,Private room,14.98
56628,9e,Entire home,9.75
58770,17e,Private room,1.45
23009,4e,Entire home,10.71
82725,10e,Private room,7.62
51248,1e,Private room,8.77
48261,10e,Entire home,8.37
70404,20e,Entire home,3.37
89504,11e,Entire home,6.47
91164,14e,Entire home,8.2
58167,3e,Entire home,16.35
58012,10e,Entire home,3.45
42798,7e,Entire home,7.78
93962,10e,Private room,1
19783,15e,Entire home,10.43
35810,19e,Entire home,11.4
58734,10e,Private room,2.56
47257,11e,Entire home,5.1
26498,2e,Private room,1
14398,3e,Entire home,6.0
47248,7e,Entire home,3.74
87538,20e,Private room,1
59455,17e,Entire home,5.12
43937,4e,Shared room,5.07
80934,3e,Entire home,7.94
58419,8e,Private room,3.5
24153,3e,Entire home,3.52
97424,4e,Entire home,12.47
56678,5e,Entire home,2.09
99680,14e,Entire home,11.64
48038,18e,Entire home,1
6655,4e,Entire home,11.97
37742,6e,Entire home,1
19098,5e,Entire home,10.03
2423,7e,Entire home,10.7
72880,5e,Entire home,1.97
98190,19e,Shared room,3.87
17830,5e,Entire home,1
27213,5e,Private room,6.98
24735,3e,Entire home,6.1
25082,2e,Entire home,9.46
72039,10e,Entire home,6.5
52741,9e,Entire home,1.79
95261,11e,Entire home,8.25
89529,15e,Entire home,11.03
29267,18e,Entire home,7.6
4261,16e,Entire home,1.35
87784,19e,Shared room,2.71
81759,2e,Entire home,5.53
69915,14e,Entire home,6.82
66145,15e,Entire home,13.1
7981,20e,Entire home,7.69
22000,9e,Shared room,2.33
88938,14e,Private room,1
48763,13e,Entire home,4.23
99485,15e,Entire home,8.33
78244,11e,Private room,1
9346,19e,Entire home,11.55
68645,13e,Entire home,13.08
44043,6e,Private room,2.88
45505,11e,Private room,9.2
43719,2e,Entire home,6.09
59756,8e,Private room,9.49
82287,1e,Entire home,10.78
31587,15e,Private room,9.3
61872,7e,Entire home,9.52
70065,15e,Private room,1.09
44522,16e,Entire home,4.94
56975,1e,Entire home,4.37
44670,1e,Entire home,14.54
43718,20e,Private room,4.17
99469,19e,Private room,8.03
40044,19e,Private room,4.32
98007,6e,Entire home,6.92
57528,3e,Entire home,9.13
78116,4e,Private room,1.19
68964,4e,Entire home,9.26
58532,4e,Private room,7.56
59490,20e,Private room,5.89
95399,6e,Entire home,12.74
62675,17e,Private room,3.34
8147,10e,Private room,1.43
98864,18e,Private room,5.31
26670,14e,Private room,4.49
77457,9e,Private room,2.77
3629,12e,Private room,4.78
82112,4e,Private room,6.5
24213,17e,Entire home,3.4
29266,15e,Shared room,1.65
25165,15e,Private room,6.35
19931,2e,Private room,5.89
9316,6e,Entire home,1
34800,9e,Entire home,1.23
54184,12e,Private room,3.75
54483,16e,Shared room,1.36
55229,18e,Private room,5.74
18959,17e,Entire home,1
61552,11e,Entire home,12.55
70706,17e,Private room,5.05
38516,13e,Entire home,1
92362,16e,Entire home,6.53
31628,18e,Private room,3.76
46741,4e,Private room,8.64
48982,12e,Entire home,15.21
24032,17e,Private room,6.86
66223,6e,Private room,5.34
33983,18e,Entire home,1
15310,3e,Entire home,4.61
30317,13e,Entire home,8.65
6602,9e,Private room,3.76
60532,4e,Entire home,4.47
70262,8e,Private room,3.57
25960,6e,Entire home,3.32
18761,17e,Private room,2.3
69177,19e,Shared room,1
88304,7e,Entire home,7.2
73412,18e,Entire home,5.59
75063,19e,Private room,4.94
64695,7e,Entire home,6.56
6917,13e,Entire home,7.35
18763,1e,Shared room,2.17
33555,4e,Entire home,2.06
50006,19e,Shared room,1
99469,8e,Entire home,8.11
45166,15e,Entire home,5.11
39679,16e,Entire home,1.27
74406,19e,Private room,5.35
31798,20e,Entire home,4.49
78839,20e,Entire home,15.7
40598,13e,Entire home,6.52
88023,16e,Entire home,12.54
26257,5e,Private room,4.26
48626,20e,Private room,9.3
79425,19e,Entire home,6.54
67501,1e,Entire home,8.69
56679,2e,Private room,8.23
47134,18e,Private room,3.12
8429,6e,Private room,1
78375,5e,Private room,10.17
52274,11e,Entire home,13.95
46724,17e,Entire home,5.02
3271,3e,Entire home,8.51
19353,3e,Private room,9.12
77442,3e,Private room,2.98
99128,11e,Private room,6.35
30810,18e,Entire home,9.73
39039,18e,Entire home,1
67580,14e,Entire home,2.97
98498,18e,Private room,3.24
53830,9e,Shared room,5.61
92005,1e,Shared room,3.63
78353,17e,Private room,9.08
7509,19e,Entire home,8.2
31360,2e,Private room,8.75
36625,7e,Entire home,9.25
8395,12e,Entire home,8.15
36939,11e,Entire home,1.68
41785,1e,Private room,1.8
29687,20e,Entire home,5.98
42506,1e,Entire home,9.5
86050,15e,Entire home,8.35
10354,5e,Entire home,4.35
81226,6e,Entire home,6.33
21439,15e,Shared room,1
46764,12e,Entire home,7.32
26114,3e,Shared room,4.86
60151,19e,Entire home,4.83
33230,10e,Private room,5.45
91781,1e,Private room,6.32
31108,6e,Private room,8.54
63083,7e,Entire home,2.43
92739,6e,Private room,9.23
85375,10e,Entire home,6.22
89721,4e,Private room,6.47
91997,14e,Entire home,2.55
8853,3e,Entire home,7.86
42613,17e,Private room,6.01
82643,11e,Entire home,1.01
54236,15e,Entire home,7.44
38396,6e,Shared room,2.42
71597,20e,Entire home,8.4
2240,8e,Entire home,7.23
20112,10e,Private room,3.27
80331,18e,Private room,1
59499,9e,Private room,5.71
31628,3e,Entire home,7.43
23459,18e,Entire home,3.67
64566,11e,Private room,5.58
23071,19e,Entire home,1.14
36321,6e,Private room,7.04
33292,19e,Private room,8.3
35114,18e,Private room,3.42
54745,4e,Entire home,1.56
40690,15e,Entire home,9.82
67329,20e,Shared room,3.18
82541,16e,Entire home,5.45
85278,5e,Private room,7.2
78776,2e,Private room,6.48
76243,3e,Entire home,1
82123,15e,Entire home,7.3
9134,18e,Private room,1.61
86310,5e,Entire home,8.32
99638,5e,Shared room,2.11
67172,13e,Entire home,7.15
66601,19e,Entire home,13.19
52476,8e,Private room,9.84
1587,15e,Private room,6.45
66188,5e,Entire home,1
3574,4e,Entire home,4.8
19856,6e,Entire home,2.75
89960,3e,Entire home,4.41
9502,10e,Entire home,10.64
95112,13e,Entire home,6.94
18256,7e,Entire home,5.59
15185,7e,Entire home,9.2
46672,5e,Entire home,7.28
44222,9e,Private room,8.09
53310,2e,Entire home,9.93
95044,2e,Entire home,4.03
32142,13e,Shared room,2.11
32417,6e,Entire home,8.43
80372,4e,Private room,1
98860,4e,Entire home,4.65
23647,19e,Entire home,1.53
59094,18e,Entire home,10.93
69016,9e,Entire home,5.17
86967,8e,Entire home,3.82
62822,15e,Private room,3.57
65198,4e,Entire home,3.25
52084,16e,Private room,5.21
88048,10e,Private room,6.75
57078,10e,Entire home,6.89
77579,8e,Private room,2.63
83236,8e,Entire home,4.14
67728,14e,Private room,1
16040,17e,Entire home,1.23
88844,20e,Entire home,4.99
9189,15e,Private room,5.92
28974,8e,Entire home,5.88
72710,18e,Private room,4.2
25527,9e,Entire home,10.14
63926,18e,Entire home,4.23
47564,19e,Entire home,11.26
60482,1e,Entire home,1.55
82610,4e,Entire home,11.35
5838,8e,Entire home,7.09
13686,8e,Private room,1
36652,1e,Entire home,5.65
28763,17e,Shared room,1
5117,17e,Private room,5.24
73489,1e,Private room,4.77
64212,3e,Entire home,4.58
85315,17e,Entire home,7.2
28643,2e,Private room,4.38
99984,3e,Private room,4.92
81321,9e,Entire home,6.76
26325,18e,Entire home,4.34
29438,12e,Entire home,4.03
67080,9e,Entire home,4.39
5497,9e,Entire home,4.19
30897,6e,Entire home,1.62
37231,5e,Private room,3.06
17871,18e,Entire home,9.95
67850,5e,Private room,11.79
3404,14e,Shared room,4.28
4807,11e,Private room,11.48
46313,16e,Entire home,12.9
4919,20e,Entire home,6.78
54410,5e,Private room,2.08
45857,4e,Private room,6.94
70852,11e,Private room,7.11
85050,8e,Entire home,4.16
87838,13e,Entire home,6.15
34889,2e,Private room,1.1
94293,5e,Entire home,3.34
31935,1e,Entire home,2.9
64032,5e,Private room,5.05
31455,2e,Entire home,3.85
13614,8e,Entire home,8.7
55031,1e,Entire home,7.15
1024,12e,Private room,7.42
57231,14e,Entire home,11.82
97084,5e,Private room,3.73
58121,2e,Private room,7.21
67304,2e,Entire home,4.24
87281,5e,Entire home,4.35
38431,1e,Entire home,7.05
80995,5e,Private room,6.04
56263,19e,Private room,2.97
25890,8e,Entire home,6.64
72124,4e,Entire home,4.16
17500,5e,Entire home,2.41
74398,2e,Entire home,5.56
95261,15e,Entire home,1
70377,7e,Private room,1
55151,9e,Private room,7.86
4386,13e,Entire home,9.77
69881,12e,Private room,9.01
61622,16e,Entire home,1.86
36070,4e,Entire home,9.49
20389,18e,Private room,1
24844,9e,Entire home,8.41
3497,4e,Private room,2.28
93669,11e,Shared room,4.4
17007,9e,Private room,8.58
76815,17e,Entire home,1
3364,8e,Private room,6.07
29217,3e,Entire home,3.43
63664,3e,Private room,5.64
71207,7e,Private room,7.99
58826,18e,Entire home,8.46
94899,20e,Entire home,5.49
18286,17e,Private room,3.98
32863,13e,Entire home,5.13
51237,18e,Entire home,7.82
94169,5e,Entire home,3.3
80028,7e,Entire home,8.82
54702,15e,Private room,4.35
91512,3e,Private room,5.89
86212,14e,Shared room,2.86
78514,14e,Entire home,4.52
12024,2e,Entire home,7.04
36827,16e,Private room,4.1
61339,7e,Private room,5.83
62305,1e,Private room,2.67
77898,13e,Private room,7.55
15137,11e,Entire home,9.04
91460,3e,Entire home,8.02
35455,6e,Entire home,10.47
88375,12e,Private room,2.97
26973,11e,Entire home,13.63
2953,20e,Private room,5.21
58395,11e,Entire home,10.25
52305,18e,Entire home,6.58
49959,15e,Private room,6.49
88012,5e,Entire home,5.07
11509,9e,Entire home,4.84
82748,14e,Entire home,3.28
74717,7e,Entire home,4.36
90820,20e,Entire home,5.13
81273,16e,Entire home,9.13
77986,5e,Private room,10.74
91172,10e,Entire home,8.92
67465,4e,Private room,7.5
21287,20e,Shared room,4.55
68736,6e,Private room,1
43701,14e,Entire home,4.94
53400,14e,Entire home,5.49
56121,15e,Entire home,6.09
58713,8e,Entire home,3.63
45114,7e,Entire home,6.48
46011,12e,Private room,1.48
83972,12e,Private room,4.59
87680,5e,Entire home,8.91
41725,9e,Private room,4.5
74377,14e,Private room,9.66
20506,6e,Entire home,7.92
90777,7e,Entire home,5.83
38864,13e,Entire home,1.99
54931,15e,Entire home,3.31
45846,6e,Shared room,2.79
49456,15e,Entire home,1
44902,9e,Private room,1
62157,5e,Entire home,1.42
42319,20e,Private room,7.92
43535,13e,Private room,6.47
78120,6e,Private room,5.99
15359,10e,Private room,2.97
21858,14e,Entire home,9.55
50717,19e,Private room,2.13
66252,16e,Private room,5.65
57948,7e,Private room,2.54
6916,9e,Entire home,6.61
43443,3e,Entire home,8.23
93350,9e,Entire home,11.51
24739,5e,Entire home,3.29
54811,17e,Entire home,2.04
47732,10e,Shared room,2.38
30503,9e,Shared room,2.06
46088,12e,Entire home,8.29
37059,16e,Private room,4.07
57342,5e,Shared room,3.7
44907,6e,Private room,6.82
73528,9e,Entire home,5.51
41395,12e,Entire home,4.69
89541,2e,Entire home,9.59
53246,4e,Private room,6.95
65441,6e,Entire home,10.83
46965,6e,Entire home,3.21
39510,11e,Private room,4.86
89739,18e,Entire home,4.21
67301,2e,Entire home,4.99
67783,4e,Entire home,6.01
79857,3e,Private room,5.58
20260,14e,Private room,6.55
53801,16e,Entire home,5.45
25040,16e,Entire home,5.33
73034,18e,Entire home,7.14
25273,15e,Entire home,7.66
22563,13e,Entire home,1
52031,2e,Entire home,5.78
4281,11e,Entire home,1
32790,17e,Entire home,5.16
61183,10e,Entire home,15.74
72239,11e,Entire home,8.23
18206,14e,Private room,8.86
75380,5e,Entire home,7.54
96202,20e,Shared room,5.08
15572,11e,Entire home,8.76
19686,20e,Private room,2.66
87522,12e,Entire home,5.46
60631,17e,Entire home,8.91
52035,8e,Entire home,13.33
36859,20e,Entire home,10.02
58317,14e,Private room,5.24
7181,4e,Private room,7.05
68910,1e,Entire home,5.11
39032,17e,Entire home,8.7
97964,18e,Private room,5.83
82117,12e,Private room,2.18
51761,17e,Private room,5.47
81449,17e,Private room,1
22667,9e,Private room,7.34
86934,18e,Entire home,6.83
29002,15e,Private room,2.69
70942,14e,Entire home,5.69
26871,8e,Entire home,10.59
66216,15e,Entire home,7.04
73225,20e,Private room,1.98
13793,9e,Entire home,5.29
69084,11e,Private room,1.86
42628,14e,Entire home,9.17
44180,18e,Entire home,3.78
95032,13e,Entire home,3.27
69476,20e,Entire home,4.95
70855,3e,Private room,9.06
14554,8e,Entire home,8.02
80140,5e,Private room,3.04
49390,15e,Private room,6.5
98810,3e,Private room,9.78
52453,7e,Private room,1
87197,13e,Private room,2.4
60149,12e,Private room,5.28
2066,16e,Private room,2.57
21596,14e,Entire home,7.67
35673,12e,Entire home,10.49
41140,13e,Entire home,9.15
2790,20e,Entire home,6.58
11832,11e,Entire home,4.28
38704,1e,Private room,1.69
53843,13e,Entire home,10.93
24438,16e,Entire home,5.05
87559,19e,Private room,11.87
47620,16e,Private room,8.65
75054,20e,Entire home,1.86
43402,3e,Private room,1.12
67247,18e,Private room,1.47
52957,18e,Private room,3.26
89334,12e,Entire home,1.86
2042,20e,Private room,1
62407,13e,Private room,5.25
39628,16e,Entire home,6.41
43848,18e,Entire home,4.44
22594,19e,Entire home,5.34
54447,11e,Entire home,5.21
61515,20e,Shared room,6.99
15731,14e,Private room,4.34
50785,1e,Entire home,8.2
5711,20e,Entire home,11.61
87774,14e,Entire home,5.0
73573,19e,Entire home,10.44
75309,19e,Shared room,1
6742,5e,Private room,5.34
66944,1e,Private room,1
98218,11e,Entire home,7.64
44557,17e,Entire home,10.85
7456,16e,Private room,5.99
97049,19e,Entire home,7.9
82269,19e,Entire home,8.76
77838,3e,Private room,5.52
50248,1e,Shared room,3.46
21545,5e,Entire home,3.8
90100,12e,Private room,6.4
76943,11e,Entire home,6.93
98972,11e,Entire home,1.7
9435,1e,Entire home,10.25
2352,4e,Entire home,1
6438,16e,Entire home,7.56
50639,13e,Entire home,6.8
41685,2e,Entire home,1.05
36605,12e,Private room,3.86
20895,15e,Entire home,10.74
79808,17e,Entire home,6.41
1685,2e,Entire home,4.64
41193,1e,Entire home,6.4
61233,5e,Entire home,8.31
71576,12e,Private room,3.62
43250,18e,Entire home,1
25851,2e,Entire home,7.22
11543,7e,Entire home,4.84
16431,5e,Entire home,4.85
71220,17e,Private room,1.48
90126,1e,Shared room,4.67
67742,6e,Entire home,6.0
31923,18e,Private room,9.64
3140,15e,Entire home,9.96
16910,1e,Entire home,7.06
2862,15e,Entire home,3.55
65620,20e,Entire home,3.78
43541,9e,Entire home,6.77
68891,15e,Entire home,10.42
54456,17e,Shared room,4.87
10842,16e,Entire home,3.41
64769,18e,Private room,4.87
19969,5e,Entire home,8.02
70534,14e,Entire home,3.87
16562,4e,Private room,5.59
94770,7e,Private room,1.37
83125,9e,Private room,6.83
34697,13e,Private room,2.34
23005,16e,Private room,3.39
37608,10e,Entire home,6.99
2906,5e,Entire home,3.79
74531,9e,Entire home,6.11
60056,5e,Private room,2.98
47408,14e,Entire home,3.68
75116,4e,Entire home,6.92
92193,12e,Private room,2.0
41164,6e,Shared room,5.61
20530,9e,Entire home,1.55
40855,11e,Private room,5.21
5503,18e,Private room,6.52
70315,4e,Entire home,2.84
59537,11e,Entire home,5.37
17194,14e,Private room,9.23
55730,15e,Private room,1
60938,13e,Private room,3.51
48070,20e,Entire home,9.23
28824,10e,Private room,7.12
66462,17e,Private room,3.18
51529,7e,Entire home,2.88
60083,4e,Private room,2.12
38721,2e,Entire home,8.58
39205,5e,Private room,6.12
5214,17e,Entire home,3.82
1365,16e,Entire home,6.5
61196,9e,Private room,5.71
54869,11e,Entire home,6.36
8181,1e,Entire home,10.28
84196,10e,Private room,7.56
94782,13e,Private room,2.25
8927,4e,Private room,11.65
54712,3e,Private room,6.89
99606,2e,Shared room,3.92
75159,12e,Private room,4.96
77289,13e,Entire home,7.99
69220,5e,Private room,5.68
78519,10e,Entire home,9.46
78280,4e,Shared room,5.89
97923,20e,Entire home,4.39
13837,10e,Entire home,1
13447,2e,Entire home,3.36
23361,1e,Private room,6.76
78139,12e,Private room,4.28
79082,14e,Entire home,2.96
1629,3e,Private room,8.75
97706,19e,Entire home,9.15
49293,2e,Private room,7.44
7259,12e,Shared room,4.1
86989,11e,Entire home,7.95
17078,11e,Private room,7.71
96615,7e,Entire home,9.86
56031,8e,Private room,2.94
23781,7e,Private room,2.45
58281,16e,Entire home,9.08
90615,19e,Entire home,7.6
44947,8e,Shared room,2.87
75952,14e,Entire home,4.05
99130,4e,Entire home,13.24
46201,7e,Private room,8.9
74398,11e,Private room,4.22
8235,12e,Entire home,8.94
71222,11e,Entire home,8.69
42817,11e,Entire home,1
48962,19e,Entire home,4.54
27568,3e,Shared room,5.19
89286,16e,Private room,5.14
28040,10e,Entire home,10.13
94123,4e,Entire home,10.93
